timestamp,unixtime,pressure_station,pressure_sea,wind_dir,wind_dir_10s,wind_speed,wind_gust,relative_humidity,dew_point,temperature,windchill,humidex,visibility,health_index,cloud_cover_4,cloud_cover_8,cloud_cover_10,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,demand
2019-01-31 02,1548918000,99.71,101.97,WSW,25,41,51,61,-28.3,-22.6,-38,,12900,2.4,,2,,,-22.6,-22.8,5820
2019-01-31 03,1548921600,99.76,102.02,WSW,25,44,,62,-27.9,-22.4,-38,,12900,2.4,,1,,,-22.4,-22.6,5766
2019-01-31 04,1548925200,99.8,102.06,WSW,25,34,43,62,-27.6,-22.2,-36,,16100,2.4,,1,,,-22.2,-22.5,5794
2019-01-31 05,1548928800,99.84,102.1,W,25,37,50,63,-27.2,-21.9,-36,,12900,2.4,,1,,,-21.9,-22.2,6020
2019-01-31 06,1548932400,99.92,102.18,WSW,25,37,,63,-26.6,-21.3,-35,,12900,2.5,,1,,,-21.3,-21.9,6483
2019-01-31 07,1548936000,99.98,102.24,WSW,24,32,41,64,-26.1,-20.9,-34,,24100,2.6,,0,,,-20.7,-21.3,7009
2019-01-31 08,1548939600,100.04,102.31,WSW,24,31,45,64,-26.5,-21.4,-35,,24100,2.7,,1,,,-20.9,-21.4,7135
2019-01-31 09,1548943200,100.1,102.37,WSW,24,40,,64,-25.7,-20.6,-35,,24100,2.8,,1,,,-20.6,-21.4,7174
2019-01-31 10,1548946800,100.2,102.47,WSW,24,35,51,64,-24.4,-19.2,-32,,24100,2.9,,1,,,-19.2,-20.5,7225
2019-01-31 11,1548950400,100.25,102.52,WSW,24,35,47,63,-22.7,-17.3,-30,,24100,2.8,,0,,,-17.3,-19.2,7244
2019-01-31 12,1548954000,100.24,102.5,WSW,24,36,47,61,-21.4,-15.6,-28,,24100,2.8,,1,,,-15.6,-17.3,7203
2019-01-31 13,1548957600,100.23,102.49,WSW,24,36,46,60,-21,-14.8,-27,,24100,2.8,,1,,,-14.8,-15.6,7190
2019-01-31 14,1548961200,100.2,102.46,WSW,25,41,52,57,-21.3,-14.6,-27,,24100,2.7,,3,,,-14.4,-14.8,7185
2019-01-31 15,1548964800,100.23,102.49,WSW,24,40,52,57,-21.6,-14.8,-27,,24100,2.7,,4,,,-14.4,-14.8,7207
2019-01-31 16,1548968400,100.29,102.55,WSW,25,31,40,57,-21.8,-15.1,-26,,24100,2.7,,3,,,-14.7,-15.3,7314
2019-01-31 17,1548972000,100.35,102.62,WSW,25,36,45,57,-22.4,-15.8,-28,,24100,2.7,,1,,,-14.9,-15.8,7537
2019-01-31 18,1548975600,100.43,102.7,WSW,25,27,36,58,-23,-16.5,-27,,24100,2.8,,1,,,-15.8,-16.6,7687
2019-01-31 19,1548979200,100.5,102.77,WSW,24,25,,58,-23.5,-17.1,-28,,24100,2.9,,1,,,-16.5,-17.2,7638
2019-01-31 20,1548982800,100.5,102.77,WSW,24,27,,59,-23.8,-17.5,-29,,24100,3.1,,0,,,-17,-17.7,7517
2019-01-31 21,1548986400,100.5,102.77,WSW,24,33,43,59,-23.8,-17.6,-30,,19300,3.2,,0,,,-17.4,-17.8,7272
2019-01-31 22,1548990000,100.5,102.77,WSW,24,37,47,61,-23.9,-18,-31,,19300,3.3,,0,,,-17.7,-18.1,6849
2019-01-31 23,1548993600,100.51,102.77,WSW,24,28,39,62,-24.4,-18.7,-31,,24100,3.3,,0,,,-18.1,-18.7,6413
2019-02-01 00,1548997200,100.52,102.78,WSW,25,27,,63,-24.1,-18.6,-30,,24100,3.3,,0,,,-18.6,-18.8,6082
2019-02-01 01,1549000800,100.55,102.81,W,26,26,,63,-24.2,-18.8,-30,,24100,3.3,,0,,,-18.4,-18.8,5871
2019-02-01 02,1549004400,100.54,102.8,W,26,24,34,64,-24.1,-18.8,-30,,24100,3.4,,0,,,-18.6,-18.8,5755
2019-02-01 03,1549008000,100.58,102.84,W,27,23,,64,-24,-18.8,-30,,24100,3.4,,0,,,-18.6,-18.9,5701
2019-02-01 04,1549011600,100.57,102.83,W,27,25,,65,-23.9,-18.8,-30,,24100,3.5,,0,,,-18.7,-19.1,5733
2019-02-01 05,1549015200,100.58,102.84,W,27,25,,65,-23.5,-18.4,-30,,24100,3.6,,3,,,-18.4,-19,5931
2019-02-01 06,1549018800,100.59,102.85,W,27,27,,65,-23.5,-18.4,-30,,24100,3.8,,4,,,-18.4,-18.6,6391
2019-02-01 07,1549022400,100.61,102.87,W,28,16,,66,-22.9,-17.9,-27,,24100,4,,7,,,-17.9,-18.5,6920
2019-02-01 08,1549026000,100.64,102.9,W,27,13,,65,-22.7,-17.6,-25,,24100,4.2,,6,,,-17.5,-17.9,7059
2019-02-01 09,1549029600,100.68,102.94,W,28,9,,65,-22.1,-16.9,-23,,24100,4.3,,5,,,-16.8,-17.7,7073
2019-02-01 10,1549033200,100.72,102.98,W,26,5,,62,-20.2,-14.5,-18,,24100,4.3,,1,,,-14.5,-16.9,7071
2019-02-01 11,1549036800,100.73,102.99,WSW,25,5,,59,-19.2,-12.7,-16,,24100,4.1,,1,,,-12.7,-14.5,7029
2019-02-01 12,1549040400,100.72,102.97,WSW,24,15,,56,-18.9,-11.8,-19,,24100,4.1,,1,,,-11.8,-12.8,6957
2019-02-01 13,1549044000,100.64,102.89,SW,22,7,,52,-18.9,-10.9,-15,,24100,3.9,,1,,,-10.8,-11.8,6884
2019-02-01 14,1549047600,100.62,102.87,SW,23,10,,49,-19.2,-10.4,-16,,24100,3.8,,1,,,-10.2,-11,6832
2019-02-01 15,1549051200,100.6,102.85,WSW,24,13,,46,-19.7,-10.1,-16,,24100,3.5,,1,,,-10.1,-10.5,6795
2019-02-01 16,1549054800,100.6,102.85,SW,23,6,,44,-20.3,-10.1,-14,,24100,3.3,,1,,,-10.1,-10.4,6880
2019-02-01 17,1549058400,100.62,102.87,SW,22,8,,46,-20.7,-11.2,-16,,24100,3.2,,3,,,-10.2,-11.4,7136
2019-02-01 18,1549062000,100.64,102.89,WSW,25,13,,47,-22,-12.8,-20,,24100,3.4,,5,,,-10.6,-12.9,7271
2019-02-01 19,1549065600,100.64,102.89,W,26,13,,51,-20.8,-12.7,-20,,24100,3.8,,3,,,-12.4,-13.6,7204
2019-02-01 20,1549069200,100.66,102.92,WSW,25,18,,54,-21.7,-14.3,-23,,24100,4.3,,3,,,-12.7,-14.7,7098
2019-02-01 21,1549072800,100.62,102.88,W,26,10,,58,-21.9,-15.3,-22,,24100,4.6,,2,,,-14.1,-15.7,6882
2019-02-01 22,1549076400,100.62,102.87,WSW,24,13,,59,-22.2,-15.9,-23,,24100,4.6,,4,,,-15.1,-16.1,6519
2019-02-01 23,1549080000,100.56,102.81,WSW,23,10,,60,-21.8,-15.7,-22,,24100,4.4,,5,,,-15.3,-16.1,6102
2019-02-02 00,1549083600,100.52,102.75,WSW,25,12,,61,-21.4,-15.5,-23,,24100,4.1,,6,,,-15.4,-15.9,5725
2019-02-02 01,1549087200,100.47,102.7,WSW,23,13,,60,-20.9,-14.8,-22,,24100,4.1,,7,,,-14.8,-15.5,5520
2019-02-02 02,1549090800,100.4,102.62,SSW,21,7,,59,-20.6,-14.3,-19,,24100,4,,5,,,-14.2,-14.8,5373
2019-02-02 03,1549094400,100.4,102.62,S,17,8,,59,-20.6,-14.3,-20,,24100,4.2,,5,,,-14.1,-14.4,5296
2019-02-02 04,1549098000,100.26,102.48,SW,21,9,,62,-19.1,-13.3,-19,,24100,4.2,,6,,,-13.3,-14.5,5270
2019-02-02 05,1549101600,100.14,102.35,SSW,20,11,,65,-17.8,-12.6,-19,,24100,4,,6,,,-12.6,-13.3,5315
2019-02-02 06,1549105200,100.12,102.34,SSW,20,14,,67,-16.8,-11.9,-19,,24100,3.7,,8,,,-11.8,-12.6,5478
2019-02-02 07,1549108800,99.95,102.16,SSW,20,19,,68,-15.6,-10.9,-19,,24100,3.6,,8,,,-10.9,-11.9,5735
2019-02-02 08,1549112400,99.91,102.12,SW,22,21,,69,-14.3,-9.6,-18,,24100,3.5,,8,,,-9.6,-10.9,5965
2019-02-02 09,1549116000,99.85,102.06,SW,21,17,,70,-13.4,-8.9,-16,,24100,3.5,,8,,,-8.9,-9.6,6212
2019-02-02 10,1549119600,99.76,101.97,SSW,20,15,,72,-12,-7.8,-14,,19300,3.5,,8,,,-7.8,-8.9,6373
2019-02-02 11,1549123200,99.66,101.86,SW,22,16,,73,-10.1,-6,-12,,19300,3.6,,8,,,-6,-7.8,6540
2019-02-02 12,1549126800,99.57,101.76,SW,22,18,,74,-7.8,-3.8,-10,,16100,3.8,,8,,,-3.8,-6,6526
2019-02-02 13,1549130400,99.42,101.6,SSW,21,17,,73,-6.8,-2.7,-8,,16100,4,,8,,,-2.7,-3.7,6480
2019-02-02 14,1549134000,99.36,101.54,WSW,24,14,,73,-5.9,-1.6,-6,,16100,4.1,,8,,,-1.6,-2.7,6385
2019-02-02 15,1549137600,99.32,101.5,WSW,24,18,,74,-4.5,-0.4,-5,,16100,4.1,,8,,,-0.4,-1.6,6285
2019-02-02 16,1549141200,99.33,101.5,W,26,16,,75,-3.7,0.3,,,16100,4.2,,8,,,0.3,-0.5,6340
2019-02-02 17,1549144800,99.37,101.54,WNW,28,18,29,77,-2.7,0.8,,,12900,4.5,,8,,,1.1,0.2,6543
2019-02-02 18,1549148400,99.42,101.59,W,26,26,,80,-2.3,0.8,,,12900,4.7,,8,,,0.9,0.3,6582
2019-02-02 19,1549152000,99.49,101.66,W,26,13,,82,-2.5,0.3,,,9700,4.9,,8,,,0.8,0.3,6420
2019-02-02 20,1549155600,99.54,101.71,W,27,10,,84,-2.3,0.1,,,8100,5,,8,,,0.4,0.1,6248
2019-02-02 21,1549159200,99.57,101.74,W,27,7,,85,-2.4,-0.2,-3,,6400,5,,8,,,0.1,-0.2,6052
2019-02-02 22,1549162800,99.6,101.76,SW,21,5,,87,-1.8,0.1,,,6400,5,,8,,,0.1,-0.4,5767
2019-02-02 23,1549166400,99.6,101.76,SSE,15,4,,88,-1.7,0,-1,,3200,4.9,,4,,,0.1,0,5474
2019-02-03 00,1549170000,99.58,101.74,SE,13,5,,90,-1.4,0.1,,,1200,4.7,,2,,,0.1,0.1,5190
2019-02-03 01,1549173600,99.56,101.71,SE,13,5,,91,-1.2,0.1,,,800,4.8,,,,,0.2,0,5015
2019-02-03 02,1549177200,99.5,101.65,SE,13,11,,92,-1.1,0.1,,,200,4.9,,,,,0.1,0,4870
2019-02-03 03,1549180800,99.48,101.63,SE,14,11,,93,-0.9,0.1,,,200,4.9,,,,,0.1,0,4800
2019-02-03 04,1549184400,99.42,101.56,SE,14,9,,93,-0.7,0.2,,,200,4.6,,,,,0.3,0.1,4783
2019-02-03 05,1549188000,99.41,101.55,SE,13,7,,94,-0.3,0.6,,,800,4.3,,4,,,0.6,0.2,4799
2019-02-03 06,1549191600,99.37,101.51,SE,14,9,,94,-0.1,0.8,,,4800,4,,6,,,0.8,0.6,4910
2019-02-03 07,1549195200,99.36,101.5,,36,1,,94,0.2,1,,,4800,3.9,,6,,,1,0.7,5086
2019-02-03 08,1549198800,99.28,101.42,SSW,19,11,,94,0.7,1.5,,,4000,3.8,,5,,,1.5,1,5298
2019-02-03 09,1549202400,99.28,101.42,SSW,19,14,,94,1.5,2.4,,,4000,3.7,,5,,,2.5,1.5,5544
2019-02-03 10,1549206000,99.24,101.37,SSW,19,8,,93,2,3,,,9700,3.5,,8,,,3,2.4,5751
2019-02-03 11,1549209600,99.2,101.33,SSW,20,7,,91,2.8,4,,,11300,3.4,,8,,,4.3,2.8,5838
2019-02-03 12,1549213200,99.09,101.22,SSW,19,16,,89,4.1,5.7,,,11300,3.4,,7,,,5.7,4.1,5823
2019-02-03 13,1549216800,99,101.12,SSW,20,14,,85,4.6,6.9,,,16100,3.3,,7,,,6.9,5.7,5823
2019-02-03 14,1549220400,98.96,101.08,SW,22,29,43,80,4,7.3,,,19300,3.3,,8,,,7.4,6.1,5854
2019-02-03 15,1549224000,98.93,101.05,SW,22,23,,78,4.2,7.7,,,24100,3.3,,7,,,7.7,7.1,5882
2019-02-03 16,1549227600,98.99,101.11,SW,22,9,,79,3.5,6.9,,,24100,3.4,,8,,,7.7,6.3,5977
2019-02-03 17,1549231200,99.03,101.15,WSW,25,13,,79,3.3,6.8,,,16100,3.4,,7,,,7.6,6.8,6200
2019-02-03 18,1549234800,99,101.12,SSW,19,13,,80,3.8,7,,,14500,3.5,,7,,,7.2,6.4,6322
2019-02-03 19,1549238400,99.05,101.17,WSW,23,5,,80,3.5,6.7,,,24100,3.6,,7,,,7.1,6.5,6171
