timestamp,unixtime,pressure_station,pressure_sea,wind_dir,wind_dir_10s,wind_speed,wind_gust,relative_humidity,dew_point,temperature,windchill,humidex,visibility,health_index,cloud_cover_4,cloud_cover_8,cloud_cover_10,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,demand,Ontario_demand
2017-01-07 21,1483840800,100.34,102.56,SW,23.0,22.0,,63.0,-17.4,-11.7,-20.0,,24100.0,2.8,,0.0,,,-11.4,-12.0,6370,17811
2017-01-07 22,1483844400,100.3,102.51,SW,22.0,15.0,,66.0,-16.9,-11.8,-19.0,,24100.0,2.8,,4.0,,,-11.7,-12.0,6095,17033
2017-01-07 23,1483848000,100.22,102.43,SW,23.0,19.0,30.0,70.0,-16.3,-11.9,-20.0,,24100.0,2.8,,1.0,,,-11.8,-11.9,5767,16161
2017-01-08 00,1483851600,100.13,102.33,WSW,24.0,25.0,,71.0,-16.3,-12.1,-21.0,,24100.0,2.8,,1.0,,,-11.9,-12.1,5493,15492
2017-01-08 01,1483855200,100.03,102.23,WSW,24.0,26.0,40.0,70.0,-16.1,-11.7,-21.0,,24100.0,2.7,,1.0,,,-11.7,-12.1,5269,14996
2017-01-08 02,1483858800,99.99,102.19,WSW,25.0,35.0,47.0,72.0,-14.9,-10.8,-21.0,,6400.0,2.6,,8.0,,,-10.8,-11.7,5127,14659
2017-01-08 03,1483862400,100.06,102.26,W,28.0,26.0,37.0,73.0,-13.7,-9.7,-19.0,,19300.0,2.6,,7.0,,,-9.7,-10.9,5054,14521
2017-01-08 04,1483866000,100.12,102.32,WNW,30.0,30.0,,50.0,-17.9,-9.3,-19.0,,24100.0,2.5,,6.0,,,-9.1,-9.7,5027,14490
2017-01-08 05,1483869600,100.24,102.45,NW,31.0,22.0,,53.0,-18.1,-10.2,-18.0,,24100.0,2.4,,5.0,,,-9.2,-10.2,5068,14664
2017-01-08 06,1483873200,100.33,102.54,NW,30.0,22.0,35.0,52.0,-18.5,-10.4,-19.0,,24100.0,2.3,,2.0,,,-10.1,-10.4,5199,15005
2017-01-08 07,1483876800,100.41,102.63,WNW,29.0,24.0,36.0,59.0,-17.6,-11.1,-20.0,,24100.0,2.3,,2.0,,,-10.4,-11.1,5391,15645
2017-01-08 08,1483880400,100.5,102.72,WNW,29.0,27.0,44.0,56.0,-18.5,-11.3,-21.0,,24100.0,2.3,,1.0,,,-11.0,-11.3,5556,16138
2017-01-08 09,1483884000,100.61,102.83,NW,32.0,32.0,,49.0,-19.9,-11.2,-21.0,,24100.0,2.3,,3.0,,,-11.1,-11.4,5754,16520
2017-01-08 10,1483887600,100.73,102.95,NW,31.0,32.0,,60.0,-16.9,-10.5,-20.0,,24100.0,2.3,,1.0,,,-10.5,-11.3,5893,16576
2017-01-08 11,1483891200,100.86,103.08,NW,32.0,31.0,43.0,56.0,-17.3,-10.1,-20.0,,24100.0,2.2,,1.0,,,-9.9,-10.7,6005,16674
2017-01-08 12,1483894800,100.9,103.13,NW,32.0,26.0,,54.0,-17.8,-10.1,-19.0,,24100.0,2.2,,1.0,,,-9.6,-10.3,6089,16791
2017-01-08 13,1483898400,100.95,103.18,NW,32.0,35.0,,51.0,-18.2,-9.8,-20.0,,24100.0,2.1,,2.0,,,-9.6,-10.3,6113,16740
2017-01-08 14,1483902000,101.02,103.25,NNW,32.0,25.0,,60.0,-16.6,-10.2,-19.0,,24100.0,2.1,,2.0,,,-9.8,-10.9,6127,16901
2017-01-08 15,1483905600,101.11,103.33,WNW,29.0,26.0,37.0,46.0,-18.9,-9.3,-18.0,,24100.0,2.1,,4.0,,,-9.0,-10.2,6211,17275
2017-01-08 16,1483909200,101.14,103.36,WNW,30.0,37.0,,36.0,-22.5,-10.0,-20.0,,24100.0,2.2,,1.0,,,-9.4,-10.2,6468,18362
2017-01-08 17,1483912800,101.22,103.45,NW,31.0,31.0,,42.0,-21.3,-10.7,-21.0,,24100.0,2.3,,1.0,,,-9.9,-10.7,6967,19855
2017-01-08 18,1483916400,101.29,103.52,NW,31.0,21.0,30.0,51.0,-19.7,-11.4,-20.0,,24100.0,2.4,,1.0,,,-10.7,-11.4,7039,19857
2017-01-08 19,1483920000,101.37,103.62,WNW,28.0,13.0,,56.0,-19.2,-12.1,-19.0,,24100.0,2.5,,0.0,,,-11.3,-12.1,6925,19445
2017-01-08 20,1483923600,101.41,103.66,WSW,24.0,15.0,,64.0,-18.1,-12.6,-20.0,,24100.0,2.7,,0.0,,,-11.9,-12.8,6761,18987
2017-01-08 21,1483927200,101.45,103.7,W,26.0,11.0,,68.0,-17.8,-13.1,-19.0,,24100.0,2.7,,2.0,,,-12.6,-13.1,6536,18349
2017-01-08 22,1483930800,101.42,103.67,SW,22.0,7.0,,69.0,-16.3,-11.7,-16.0,,24100.0,2.7,,6.0,,,-11.7,-13.4,6225,17394
2017-01-08 23,1483934400,101.38,103.61,SW,23.0,16.0,,69.0,-15.0,-10.3,-17.0,,24100.0,2.8,,6.0,,,-10.3,-11.7,5834,16403
2017-01-09 00,1483938000,101.34,103.57,SW,22.0,10.0,,70.0,-14.5,-10.0,-15.0,,24100.0,2.9,,6.0,,,-10.0,-10.3,5526,15613
2017-01-09 01,1483941600,101.29,103.52,SW,22.0,14.0,,67.0,-14.6,-9.5,-16.0,,24100.0,2.8,,7.0,,,-9.5,-10.0,5353,15325
2017-01-09 02,1483945200,101.27,103.5,SW,23.0,25.0,,62.0,-15.1,-9.1,-18.0,,24100.0,2.6,,7.0,,,-9.1,-9.5,5257,15170
2017-01-09 03,1483948800,101.25,103.47,SW,23.0,18.0,,58.0,-15.8,-9.0,-16.0,,24100.0,2.5,,7.0,,,-8.9,-9.1,5196,15047
2017-01-09 04,1483952400,101.21,103.43,SW,22.0,12.0,,55.0,-16.5,-9.0,-15.0,,24100.0,2.4,,7.0,,,-9.0,-9.1,5247,15138
2017-01-09 05,1483956000,101.12,103.34,SSW,20.0,10.0,,54.0,-16.3,-8.6,-14.0,,24100.0,2.4,,8.0,,,-8.6,-9.0,5494,15823
2017-01-09 06,1483959600,101.12,103.34,SSW,21.0,17.0,,58.0,-15.3,-8.4,-15.0,,24100.0,2.4,,8.0,,,-8.4,-8.7,6012,17131
2017-01-09 07,1483963200,101.09,103.31,SSW,20.0,22.0,,66.0,-13.2,-7.9,-16.0,,24100.0,2.4,,8.0,,,-7.9,-8.4,6712,18620
2017-01-09 08,1483966800,100.94,103.16,S,19.0,23.0,,61.0,-13.5,-7.2,-15.0,,24100.0,2.4,,8.0,,,-7.2,-7.9,6879,18888
2017-01-09 09,1483970400,100.93,103.15,SSW,19.0,22.0,43.0,63.0,-12.7,-6.8,-14.0,,16100.0,2.5,,8.0,,,-6.8,-7.2,6993,18840
2017-01-09 10,1483974000,100.89,103.11,SSW,21.0,28.0,,66.0,-11.8,-6.4,-15.0,,9700.0,2.5,,8.0,,,-6.3,-6.9,7104,18773
2017-01-09 11,1483977600,100.8,103.01,SSW,20.0,27.0,42.0,67.0,-11.0,-5.8,-14.0,,24100.0,2.5,,7.0,,,-5.7,-6.5,7124,18589
2017-01-09 12,1483981200,100.67,102.87,SW,21.0,25.0,36.0,58.0,-11.2,-4.1,-11.0,,24100.0,2.6,,7.0,,,-3.8,-5.8,7055,18416
2017-01-09 13,1483984800,100.62,102.82,SW,22.0,38.0,57.0,54.0,-12.0,-4.0,-13.0,,24100.0,2.5,,8.0,,,-3.7,-4.6,7047,18334
2017-01-09 14,1483988400,100.55,102.75,WSW,23.0,32.0,43.0,52.0,-11.9,-3.4,-11.0,,24100.0,2.5,,6.0,,,-3.0,-4.5,6974,18361
2017-01-09 15,1483992000,100.58,102.78,WSW,23.0,27.0,,54.0,-11.3,-3.3,-10.0,,24100.0,2.6,,7.0,,,-2.7,-3.7,6995,18580
2017-01-09 16,1483995600,100.61,102.81,SSW,20.0,18.0,29.0,57.0,-10.7,-3.3,-9.0,,24100.0,2.6,,7.0,,,-3.1,-3.4,7132,19384
2017-01-09 17,1483999200,100.67,102.87,SW,23.0,20.0,30.0,56.0,-11.3,-3.7,-10.0,,24100.0,2.7,,7.0,,,-3.3,-3.7,7450,20372
2017-01-09 18,1484002800,100.68,102.88,SW,23.0,18.0,28.0,60.0,-10.7,-4.0,-10.0,,24100.0,2.8,,7.0,,,-3.7,-4.0,7398,19953
2017-01-09 19,1484006400,100.68,102.88,SW,22.0,14.0,,60.0,-10.9,-4.2,-9.0,,24100.0,2.8,,7.0,,,-3.9,-4.2,7269,19684
2017-01-09 20,1484010000,100.71,102.91,SSW,21.0,11.0,,61.0,-10.6,-4.1,-9.0,,24100.0,2.9,,8.0,,,-4.0,-4.3,7046,19108
2017-01-09 21,1484013600,100.71,102.9,SW,21.0,12.0,,65.0,-9.4,-3.7,-8.0,,24100.0,2.9,,8.0,,,-3.7,-4.1,6760,18277
2017-01-09 22,1484017200,100.7,102.89,SW,21.0,17.0,,66.0,-9.0,-3.5,-9.0,,24100.0,2.9,,8.0,,,-3.5,-3.7,6302,17067
2017-01-09 23,1484020800,100.62,102.81,S,17.0,11.0,,66.0,-9.2,-3.7,-8.0,,24100.0,2.9,,7.0,,,-3.5,-3.8,5849,15824
2017-01-10 00,1484024400,100.57,102.75,S,19.0,16.0,,57.0,-10.5,-3.1,-8.0,,24100.0,2.9,,7.0,,,-3.1,-3.8,5470,15065
2017-01-10 01,1484028000,100.53,102.71,S,18.0,13.0,,59.0,-9.9,-3.0,-8.0,,24100.0,2.9,,7.0,,,-3.0,-3.2,5252,14564
2017-01-10 02,1484031600,100.45,102.63,S,17.0,11.0,,60.0,-9.5,-2.8,-7.0,,24100.0,2.8,,8.0,,,-2.8,-3.1,5111,14337
2017-01-10 03,1484035200,100.46,102.64,S,17.0,10.0,,59.0,-9.2,-2.2,-6.0,,24100.0,2.7,,8.0,,,-2.2,-2.8,5050,14205
2017-01-10 04,1484038800,100.38,102.56,S,17.0,14.0,,69.0,-7.4,-2.5,-7.0,,9700.0,2.6,,8.0,,,-1.9,-2.5,5104,14124
2017-01-10 05,1484042400,100.28,102.45,S,18.0,15.0,,77.0,-5.8,-2.3,-7.0,,8100.0,2.5,,8.0,,,-2.3,-2.8,5373,14843
2017-01-10 06,1484046000,100.19,102.36,SSE,16.0,13.0,,89.0,-4.2,-2.6,-7.0,,6400.0,2.5,,8.0,,,-2.3,-2.6,5890,16122
2017-01-10 07,1484049600,100.08,102.25,SSE,16.0,23.0,,91.0,-3.4,-2.1,-8.0,,4000.0,2.6,,6.0,,,-2.1,-2.6,6560,17726
2017-01-10 08,1484053200,99.99,102.16,SSE,15.0,19.0,,93.0,-2.9,-1.9,-7.0,,400.0,2.7,,,,,-1.9,-2.1,6723,17938
2017-01-10 09,1484056800,99.93,102.1,SSE,15.0,21.0,,94.0,-2.3,-1.5,-7.0,,800.0,2.7,,3.0,,,-1.5,-1.8,6850,17918
2017-01-10 10,1484060400,99.84,102.0,SE,14.0,21.0,32.0,93.0,-2.6,-1.6,-7.0,,2800.0,2.7,,6.0,,,-1.3,-1.6,6940,18028
2017-01-10 11,1484064000,99.6,101.76,SE,12.0,22.0,35.0,84.0,-2.9,-0.5,-6.0,,6400.0,2.7,,8.0,,,-0.5,-1.6,7017,18090
2017-01-10 12,1484067600,99.43,101.58,SSE,15.0,24.0,41.0,82.0,-2.7,0.0,-6.0,,2000.0,2.7,,5.0,,,0.1,-0.5,7004,18082
2017-01-10 13,1484071200,99.25,101.4,SSE,15.0,19.0,30.0,91.0,-1.4,-0.1,-5.0,,1600.0,2.7,,5.0,,,0.2,-0.1,7011,18142
2017-01-10 14,1484074800,99.06,101.2,SE,14.0,18.0,,94.0,-0.8,0.1,,,1200.0,2.8,,3.0,,,0.1,-0.1,6975,18191
2017-01-10 15,1484078400,98.88,101.02,SE,14.0,22.0,,96.0,-0.3,0.3,,,1200.0,2.8,,5.0,,,0.3,0.1,6970,18287
2017-01-10 16,1484082000,98.7,100.83,SE,14.0,24.0,,96.0,0.4,1.0,,,4800.0,2.9,,8.0,,,1.0,0.4,7128,18948
2017-01-10 17,1484085600,98.58,100.71,SE,14.0,19.0,,96.0,0.8,1.4,,,9700.0,2.9,,8.0,,,1.4,1.0,7384,19794
2017-01-10 18,1484089200,98.48,100.61,SSE,16.0,20.0,,97.0,1.9,2.3,,,9700.0,2.8,,8.0,,,2.3,1.5,7302,19455
2017-01-10 19,1484092800,98.26,100.38,S,17.0,18.0,,97.0,3.0,3.4,,,4000.0,2.8,,8.0,,,3.4,2.4,7120,19066
2017-01-10 20,1484096400,98.1,100.21,S,17.0,21.0,43.0,97.0,3.9,4.3,,,6400.0,2.7,,8.0,,,4.3,3.4,6895,18684
2017-01-10 21,1484100000,97.9,100.01,S,18.0,29.0,45.0,96.0,4.6,5.2,,,17700.0,2.6,,8.0,,,5.3,4.2,6553,17909
2017-01-10 22,1484103600,97.8,99.9,SSW,20.0,35.0,56.0,86.0,4.8,7.0,,,11300.0,2.5,,8.0,,,7.0,5.2,6087,16701
2017-01-10 23,1484107200,97.73,99.83,SSW,20.0,36.0,58.0,90.0,5.6,7.1,,,16100.0,2.4,,8.0,,,7.1,6.8,5616,15432
2017-01-11 00,1484110800,97.66,99.75,SSW,20.0,42.0,57.0,86.0,5.6,7.8,,,19300.0,2.3,,8.0,,,7.8,7.1,5216,14823
2017-01-11 01,1484114400,97.85,99.95,WSW,25.0,60.0,75.0,87.0,5.1,7.1,,,11300.0,2.3,,8.0,,,7.8,7.1,5006,14228
2017-01-11 02,1484118000,98.26,100.37,W,25.0,80.0,102.0,71.0,-0.8,4.0,,,24100.0,2.0,,8.0,,,6.5,4.0,4919,13950
2017-01-11 03,1484121600,98.63,100.75,WSW,25.0,58.0,81.0,67.0,-1.8,3.8,,,24100.0,2.0,,7.0,,,3.9,3.7,4870,13784
2017-01-11 04,1484125200,98.8,100.92,WSW,25.0,41.0,60.0,68.0,-2.0,3.3,,,24100.0,2.1,,6.0,,,3.7,3.3,4909,13699
2017-01-11 05,1484128800,99.03,101.16,WSW,25.0,39.0,56.0,68.0,-2.8,2.5,,,24100.0,2.4,,1.0,,,3.2,2.3,5144,14338
2017-01-11 06,1484132400,99.19,101.32,WSW,25.0,41.0,62.0,68.0,-3.5,1.8,,,24100.0,2.5,,0.0,,,2.5,1.5,5695,15679
2017-01-11 07,1484136000,99.33,101.46,WSW,25.0,38.0,53.0,68.0,-4.0,1.3,,,24100.0,2.6,,0.0,,,1.8,1.2,6316,17114
2017-01-11 08,1484139600,99.47,101.6,WSW,25.0,46.0,58.0,67.0,-4.6,0.9,,,24100.0,2.7,,2.0,,,1.2,0.8,6376,17076
2017-01-11 09,1484143200,99.69,101.83,WSW,23.0,26.0,36.0,66.0,-4.4,1.3,,,24100.0,2.7,,2.0,,,1.3,0.8,6371,16769
2017-01-11 10,1484146800,99.79,101.92,SW,22.0,21.0,,63.0,-4.3,2.0,,,24100.0,2.8,,5.0,,,2.2,1.3,6378,16479
2017-01-11 11,1484150400,99.81,101.94,SSW,20.0,20.0,32.0,64.0,-3.3,2.9,,,24100.0,2.8,,8.0,,,2.9,1.9,6430,16449
2017-01-11 12,1484154000,99.7,101.83,SSW,21.0,29.0,,66.0,-3.2,2.5,,,24100.0,2.7,,8.0,,,3.2,2.5,6541,16348
2017-01-11 13,1484157600,99.59,101.72,SSW,20.0,17.0,35.0,65.0,-2.8,3.2,,,24100.0,2.5,,8.0,,,3.3,2.5,6544,16405
2017-01-11 14,1484161200,99.47,101.6,SSW,19.0,17.0,30.0,58.0,-3.4,4.1,,,24100.0,2.5,,8.0,,,4.1,3.1,6488,16619
2017-01-11 15,1484164800,99.37,101.49,SSE,15.0,16.0,,53.0,-3.9,4.9,,,24100.0,2.5,,8.0,,,4.9,4.1,6447,16951
2017-01-11 16,1484168400,99.34,101.47,SE,14.0,13.0,,62.0,-2.2,4.5,,,24100.0,2.6,,8.0,,,5.1,4.5,6601,17696
2017-01-11 17,1484172000,99.27,101.4,SE,14.0,10.0,,65.0,-1.8,4.2,,,24100.0,2.7,,8.0,,,4.5,4.0,6949,18711
2017-01-11 18,1484175600,99.23,101.36,ESE,11.0,8.0,,67.0,-1.4,4.2,,,24100.0,3.0,,8.0,,,4.4,4.1,6861,18213
2017-01-11 19,1484179200,99.13,101.26,SE,12.0,11.0,,63.0,-1.6,4.8,,,24100.0,3.2,,7.0,,,4.9,4.1,6705,18084
2017-01-11 20,1484182800,99.01,101.13,SE,14.0,16.0,,65.0,-1.0,5.0,,,24100.0,3.3,,7.0,,,5.2,4.8,6551,17651
2017-01-11 21,1484186400,98.89,101.01,SE,14.0,12.0,,70.0,0.0,5.0,,,24100.0,3.1,,8.0,,,5.1,4.9,6301,16962
2017-01-11 22,1484190000,98.79,100.91,SE,13.0,10.0,,72.0,0.4,5.0,,,24100.0,3.0,,8.0,,,5.1,4.9,5858,15856
2017-01-11 23,1484193600,98.67,100.78,ESE,10.0,10.0,,88.0,3.0,4.8,,,16100.0,2.8,,8.0,,,5.0,4.8,5407,14589
2017-01-12 00,1484197200,98.5,100.61,SSE,16.0,17.0,,92.0,5.2,6.4,,,19300.0,2.7,,8.0,,,6.4,4.8,5061,13900
2017-01-12 01,1484200800,98.47,100.57,S,17.0,10.0,,96.0,6.6,7.2,,,9700.0,2.6,,8.0,,,7.3,6.4,4851,13688
2017-01-12 02,1484204400,98.31,100.41,SSE,15.0,12.0,,97.0,7.3,7.7,,,9700.0,2.5,,8.0,,,7.8,7.1,4706,13455
2017-01-12 03,1484208000,98.33,100.43,ESE,10.0,7.0,,97.0,6.8,7.2,,,1200.0,2.4,,3.0,,,7.9,6.5,4633,13322
2017-01-12 04,1484211600,98.34,100.44,WNW,28.0,6.0,,97.0,6.7,7.1,,,4000.0,2.4,,8.0,,,8.9,7.0,4651,13160
2017-01-12 05,1484215200,98.33,100.43,N,35.0,9.0,,97.0,5.8,6.2,,,3200.0,2.5,,5.0,,,8.9,6.2,4866,13731
2017-01-12 06,1484218800,98.54,100.65,NNW,33.0,25.0,34.0,97.0,4.3,4.7,,,6400.0,2.6,,8.0,,,6.5,4.7,5425,15101
2017-01-12 07,1484222400,98.68,100.79,NNW,34.0,28.0,37.0,96.0,2.3,2.9,,,16100.0,2.5,,8.0,,,4.7,2.9,6120,16846
2017-01-12 08,1484226000,98.82,100.94,NNW,34.0,26.0,,88.0,0.7,2.5,,,24100.0,2.4,,8.0,,,2.9,2.5,6284,17270
2017-01-12 09,1484229600,98.94,101.06,NNW,33.0,23.0,,89.0,0.6,2.2,,,24100.0,2.3,,8.0,,,2.5,2.2,6406,17242
2017-01-12 10,1484233200,98.93,101.05,NNW,34.0,23.0,,89.0,0.4,2.0,,,24100.0,2.4,,8.0,,,2.2,2.0,6474,17309
2017-01-12 11,1484236800,99.03,101.15,NW,31.0,15.0,,88.0,0.5,2.3,,,24100.0,2.4,,8.0,,,2.3,2.0,6557,17323
2017-01-12 12,1484240400,99.06,101.18,NW,30.0,12.0,,89.0,0.7,2.3,,,24100.0,2.4,,8.0,,,2.3,2.2,6667,17528
2017-01-12 13,1484244000,98.91,101.02,ENE,5.0,5.0,,91.0,1.1,2.4,,,19300.0,2.5,,8.0,,,2.6,2.2,6678,17616
2017-01-12 14,1484247600,98.94,101.05,NW,32.0,16.0,,90.0,1.2,2.7,,,24100.0,2.6,,8.0,,,2.7,2.2,6597,17452
2017-01-12 15,1484251200,99.09,101.21,NW,30.0,19.0,,87.0,0.9,2.8,,,24100.0,2.6,,7.0,,,3.0,2.6,6590,17551
2017-01-12 16,1484254800,99.25,101.37,NNW,32.0,19.0,,89.0,0.9,2.5,,,24100.0,2.5,,8.0,,,3.0,2.5,6738,18104
2017-01-12 17,1484258400,99.35,101.48,NNW,34.0,17.0,28.0,88.0,-0.9,0.9,,,24100.0,2.4,,8.0,,,2.5,0.8,6935,18935
2017-01-12 18,1484262000,99.55,101.68,NNW,33.0,18.0,,85.0,-1.5,0.7,,,24100.0,2.3,,8.0,,,0.9,0.7,6926,18759
2017-01-12 19,1484265600,99.71,101.85,NW,31.0,13.0,,83.0,-1.7,0.9,,,24100.0,2.3,,8.0,,,0.9,0.7,6817,18588
2017-01-12 20,1484269200,99.91,102.06,WNW,29.0,22.0,33.0,75.0,-3.5,0.4,,,24100.0,2.4,,7.0,,,1.0,0.4,6672,18182
2017-01-12 21,1484272800,100.04,102.19,W,27.0,23.0,,78.0,-3.5,-0.1,-6.0,,24100.0,2.4,,7.0,,,0.4,-0.2,6408,17572
2017-01-12 22,1484276400,100.14,102.3,W,27.0,35.0,,71.0,-5.1,-0.5,-8.0,,24100.0,2.5,,6.0,,,0.0,-0.5,5965,16477
2017-01-12 23,1484280000,100.23,102.39,WNW,28.0,28.0,40.0,66.0,-7.0,-1.4,-8.0,,24100.0,2.6,,3.0,,,-0.5,-1.6,5481,15350
2017-01-13 00,1484283600,100.31,102.47,W,27.0,25.0,40.0,70.0,-6.4,-1.6,-8.0,,24100.0,2.8,,3.0,,,-1.4,-1.8,5182,14598
2017-01-13 01,1484287200,100.37,102.53,W,27.0,27.0,38.0,69.0,-7.1,-2.1,-9.0,,24100.0,2.8,,5.0,,,-1.6,-2.3,4970,14165
2017-01-13 02,1484290800,100.49,102.65,WNW,28.0,31.0,52.0,63.0,-7.9,-1.7,-9.0,,24100.0,2.7,,7.0,,,-1.6,-2.1,4873,13868
2017-01-13 03,1484294400,100.7,102.87,WNW,30.0,40.0,55.0,58.0,-9.3,-2.1,-10.0,,24100.0,2.6,,7.0,,,-1.6,-2.1,4844,13793
2017-01-13 04,1484298000,100.9,103.08,WNW,29.0,30.0,43.0,56.0,-11.0,-3.4,-11.0,,24100.0,2.6,,5.0,,,-2.1,-3.5,4906,14027
2017-01-13 05,1484301600,101.0,103.18,WNW,28.0,22.0,,60.0,-10.7,-4.0,-11.0,,24100.0,2.6,,4.0,,,-3.5,-4.0,5133,14669
2017-01-13 06,1484305200,101.15,103.34,WNW,29.0,35.0,49.0,51.0,-12.4,-3.7,-12.0,,24100.0,2.6,,6.0,,,-3.5,-4.1,5710,16074
2017-01-13 07,1484308800,101.3,103.49,WNW,29.0,25.0,41.0,54.0,-12.7,-4.7,-12.0,,24100.0,2.7,,2.0,,,-3.7,-4.7,6318,17684
2017-01-13 08,1484312400,101.43,103.63,W,27.0,21.0,,59.0,-12.1,-5.3,-12.0,,24100.0,2.7,,6.0,,,-4.8,-5.3,6473,17862
2017-01-13 09,1484316000,101.56,103.76,WNW,28.0,27.0,38.0,54.0,-12.8,-4.8,-12.0,,24100.0,2.8,,7.0,,,-4.8,-5.4,6533,17595
2017-01-13 10,1484319600,101.66,103.86,WNW,28.0,26.0,38.0,52.0,-12.1,-3.6,-11.0,,24100.0,2.8,,8.0,,,-3.5,-4.8,6552,17251
2017-01-13 11,1484323200,101.73,103.93,WNW,29.0,31.0,40.0,51.0,-11.9,-3.1,-11.0,,24100.0,2.8,,7.0,,,-2.9,-3.7,6616,17122
2017-01-13 12,1484326800,101.74,103.94,WNW,30.0,24.0,34.0,52.0,-11.9,-3.4,-10.0,,24100.0,2.7,,7.0,,,-2.8,-3.7,6650,16930
2017-01-13 13,1484330400,101.73,103.93,WNW,28.0,26.0,,53.0,-11.2,-2.9,-10.0,,24100.0,2.6,,8.0,,,-2.9,-3.7,6681,16910
2017-01-13 14,1484334000,101.77,103.97,NW,30.0,20.0,30.0,54.0,-11.6,-3.6,-10.0,,19300.0,2.6,,8.0,,,-2.8,-3.6,6683,17065
2017-01-13 15,1484337600,101.83,104.04,NNW,32.0,18.0,,63.0,-9.9,-3.8,-10.0,,17700.0,2.5,,8.0,,,-3.2,-3.9,6658,17505
2017-01-13 16,1484341200,101.9,104.11,NNW,32.0,23.0,,52.0,-12.3,-3.8,-11.0,,19300.0,2.6,,8.0,,,-3.5,-4.2,6783,18365
2017-01-13 17,1484344800,101.97,104.19,NNE,1.0,21.0,,67.0,-10.6,-5.4,-12.0,,24100.0,2.6,,8.0,,,-3.8,-5.4,7035,19520
2017-01-13 18,1484348400,102.05,104.27,N,0.0,15.0,,67.0,-11.0,-5.8,-12.0,,24100.0,2.6,,7.0,,,-5.4,-5.9,7010,19368
2017-01-13 19,1484352000,102.08,104.3,N,0.0,20.0,,67.0,-11.3,-6.1,-13.0,,24100.0,2.6,,7.0,,,-5.8,-6.2,6907,19247
2017-01-13 20,1484355600,102.1,104.33,NNW,34.0,16.0,,67.0,-11.5,-6.3,-12.0,,24100.0,2.7,,6.0,,,-6.1,-6.4,6775,18970
2017-01-13 21,1484359200,102.1,104.32,N,35.0,18.0,,66.0,-12.0,-6.6,-13.0,,24100.0,2.7,,7.0,,,-6.3,-6.6,6515,18256
2017-01-13 22,1484362800,102.06,104.28,N,35.0,17.0,,63.0,-12.9,-7.0,-13.0,,24100.0,2.7,,6.0,,,-6.6,-7.0,6178,17314
2017-01-13 23,1484366400,102.01,104.23,N,35.0,14.0,,67.0,-12.7,-7.6,-14.0,,24100.0,2.7,,3.0,,,-7.0,-7.6,5741,16131
2017-01-14 00,1484370000,101.96,104.18,N,0.0,9.0,,68.0,-13.1,-8.2,-13.0,,24100.0,2.8,,3.0,,,-7.6,-8.2,5387,15289
2017-01-14 01,1484373600,101.94,104.16,NNE,2.0,8.0,,69.0,-13.2,-8.5,-13.0,,24100.0,2.8,,3.0,,,-8.1,-8.8,5184,14858
2017-01-14 02,1484377200,101.88,104.1,E,8.0,7.0,,66.0,-14.1,-8.8,-13.0,,24100.0,2.7,,7.0,,,-8.5,-8.8,5050,14607
2017-01-14 03,1484380800,101.83,104.05,ENE,7.0,6.0,,63.0,-14.4,-8.6,-12.0,,24100.0,2.6,,8.0,,,-8.6,-8.9,4955,14557
2017-01-14 04,1484384400,101.77,103.99,ENE,5.0,7.0,,61.0,-14.8,-8.6,-12.0,,24100.0,2.6,,8.0,,,-8.5,-8.7,4920,14573
2017-01-14 05,1484388000,101.71,103.93,ENE,7.0,7.0,,58.0,-15.8,-9.0,-13.0,,24100.0,2.5,,7.0,,,-8.6,-9.0,5012,14774
2017-01-14 06,1484391600,101.67,103.89,NE,4.0,9.0,,59.0,-15.4,-8.8,-13.0,,24100.0,2.5,,7.0,,,-8.8,-9.1,5222,15353
2017-01-14 07,1484395200,101.57,103.79,NNE,3.0,12.0,,63.0,-14.6,-8.8,-14.0,,24100.0,2.7,,8.0,,,-8.7,-8.9,5492,16117
2017-01-14 08,1484398800,101.54,103.76,N,35.0,11.0,,63.0,-14.7,-8.9,-14.0,,24100.0,2.8,,8.0,,,-8.6,-9.0,5730,16852
2017-01-14 09,1484402400,101.47,103.69,NNE,2.0,12.0,,63.0,-14.2,-8.3,-14.0,,24100.0,2.9,,7.0,,,-8.3,-8.8,5974,17340
2017-01-14 10,1484406000,101.4,103.62,NE,5.0,8.0,,65.0,-12.8,-7.3,-11.0,,24100.0,2.9,,8.0,,,-7.1,-8.3,6143,17462
2017-01-14 11,1484409600,101.28,103.49,ENE,6.0,5.0,,68.0,-11.4,-6.4,-9.0,,24100.0,2.8,,8.0,,,-6.4,-7.5,6241,17409
2017-01-14 12,1484413200,101.13,103.34,SE,13.0,5.0,,69.0,-10.5,-5.7,-8.0,,24100.0,2.8,,8.0,,,-5.7,-6.4,6247,17319
2017-01-14 13,1484416800,100.97,103.18,ESE,11.0,4.0,,69.0,-9.8,-4.9,-7.0,,24100.0,2.7,,8.0,,,-4.9,-5.8,6193,17266
2017-01-14 14,1484420400,100.85,103.05,,36.0,3.0,,68.0,-9.4,-4.3,-6.0,,24100.0,2.7,,8.0,,,-4.2,-5.1,6074,17001
2017-01-14 15,1484424000,100.79,102.99,SSE,16.0,8.0,,67.0,-9.0,-3.7,-7.0,,24100.0,2.7,,8.0,,,-3.4,-4.4,6037,17002
